O*NET-SOC Code,Title,Task ID,Task,freq_mean,freq_lower,freq_upper,importance,importance_lower,importance_upper,relevance,relevance_lower,relevance_upper
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",23578,"Lift and align components into position, using hoist or block and tackle.",0.19577153846153847,0.06641825769230769,0.4964956038461539,3.45,3.1822,3.7276,89.71,69.6137,97.0753
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",23579,Install or repair self-contained ground source heat pumps or hybrid ground or air source heat pumps to minimize carbon-based energy consumption and reduce carbon emissions.,0.29553192307692305,0.05848973076923077,1.2167451192307692,4.15,3.876,4.4322,73.34,40.6949,91.6872
49-9031.00,Home Appliance Repairers,13788,Disassemble appliances so that problems can be diagnosed and repairs can be made.,3.1906230769230772,1.6566710000000002,5.448777415384615,4.3,4.0245,4.5703,95.93,76.8818,99.4044
49-9031.00,Home Appliance Repairers,13789,"Bill customers for repair work, and collect payment.",3.186873076923077,1.781952953846154,5.1866205,4.49,4.3259,4.6599,92.45,78.4835,97.6263
49-9031.00,Home Appliance Repairers,13790,"Trace electrical circuits, following diagrams, and conduct tests with circuit testers and other equipment to locate shorts and grounds.",2.1170965384615386,1.011526976923077,4.30153048076923,4.39,4.1368,4.6495,91.71,70.2647,98.1051
49-9031.00,Home Appliance Repairers,13791,"Service and repair domestic electrical or gas appliances, such as clothes washers, refrigerators, stoves, and dryers.",3.0097784615384615,1.6708712846153846,4.934373119230769,4.28,3.9899,4.5668,91.61,70.0989,98.0716
49-9031.00,Home Appliance Repairers,13792,"Replace worn and defective parts such as switches, bearings, transmissions, belts, gears, circuit boards, or defective wiring.",3.1532092307692308,1.7946458153846154,5.058947092307692,4.38,4.1448,4.612,93.89,67.5305,99.1275
49-9031.00,Home Appliance Repairers,13793,Talk to customers or refer to work orders to establish the nature of appliance malfunctions.,3.0541,1.6653760000000002,5.059806999999999,4.42,4.2076,4.639,97.9,87.3242,99.6833
49-9031.00,Home Appliance Repairers,13794,"Reassemble units after repairs are made, making adjustments and cleaning and lubricating parts as needed.",2.6473407692307696,1.4004293692307692,4.566274296153846,4.24,3.9851,4.4905,95.04,78.8249,98.9953
49-9031.00,Home Appliance Repairers,13795,Record maintenance and repair work performed on appliances.,2.967618846153846,1.5897785807692306,5.030784773076922,4.23,3.9993,4.4698,87.94,74.619,94.7637
49-9031.00,Home Appliance Repairers,13796,"Provide repair cost estimates, and recommend whether appliance repair or replacement is a better choice.",2.9409115384615383,1.3948977076923077,5.422076246153846,4.33,4.0848,4.5828,93.95,67.7699,99.1352
49-9031.00,Home Appliance Repairers,13797,"Maintain stocks of parts used in on-site installation, maintenance, and repair of appliances.",1.2128846153846153,0.7038745076923077,2.3241285000000005,4.05,3.7802,4.3223,93.41,85.2459,97.2089
49-9031.00,Home Appliance Repairers,13798,Clean and reinstall parts.,0.9918038461538461,0.5561103576923077,2.0523021153846153,3.62,3.273,3.9627,89.11,73.4971,96.02
49-9031.00,Home Appliance Repairers,13799,Observe and examine appliances during operation to detect specific malfunctions such as loose parts or leaking fluid.,3.4122215384615386,1.8116710769230768,5.674632369230769,4.45,4.205,4.6945,93.85,67.3579,99.1216
49-9031.00,Home Appliance Repairers,13800,"Observe and test operation of appliances following installation, and make any initial installation adjustments that are necessary.",1.8989923076923079,0.8851830192307693,3.667476557692308,4.01,3.6952,4.3286,86.6,72.8321,93.9718
49-9031.00,Home Appliance Repairers,13801,"Refer to schematic drawings, product manuals, and troubleshooting guides to diagnose and repair problems.",2.186127692307692,1.2606495384615384,3.7828736615384617,4.4,4.1604,4.6432,93.86,67.4136,99.122
49-9031.00,Home Appliance Repairers,13802,"Instruct customers regarding operation and care of appliances, and provide information such as emergency service numbers.",2.1999907692307694,1.1934008615384617,3.989606169230769,4.1,3.7988,4.4025,100.0,,
49-9031.00,Home Appliance Repairers,13803,Assemble new or reconditioned appliances.,0.4208684615384615,0.12388255769230769,1.5850416653846153,3.22,2.756,3.6819,50.74,35.5186,65.8222
49-9031.00,Home Appliance Repairers,13804,"Clean, lubricate, and touch up minor defects on newly installed or repaired appliances.",1.155498076923077,0.47776332307692304,2.6594947115384615,3.58,3.2794,3.8854,80.36,66.5372,89.3795
49-9031.00,Home Appliance Repairers,13805,"Conserve, recover, and recycle refrigerants used in cooling systems.",0.3250976923076923,0.09306041538461539,1.2604157153846154,4.37,4.0814,4.6666,58.31,36.2451,77.4884
49-9031.00,Home Appliance Repairers,13806,"Level refrigerators, adjust doors, and connect water lines to water pipes for ice makers and water dispensers, using hand tools.",0.839758076923077,0.41670894230769223,2.12107505,4.04,3.8236,4.2605,89.01,70.5507,96.4788
49-9031.00,Home Appliance Repairers,13807,"Set appliance thermostats, and check to ensure that they are functioning properly.",0.9000296153846153,0.4215988153846154,2.4739402346153847,3.84,3.584,4.1044,93.22,82.8511,97.5083
49-9031.00,Home Appliance Repairers,13808,"Level washing machines and connect hoses to water pipes, using hand tools.",1.1723896153846154,0.5366339576923077,2.5767200769230767,3.79,3.5117,4.0603,95.75,82.8074,99.061
49-9031.00,Home Appliance Repairers,13809,Install gas pipes and water lines to connect appliances to existing gas lines or plumbing.,0.2434819230769231,0.10365308846153845,0.4920087192307692,4.0,3.7095,4.2875,62.92,49.5148,74.594
49-9031.00,Home Appliance Repairers,13810,Respond to emergency calls for problems such as gas leaks.,0.28558038461538465,0.14014790384615386,0.5141478076923077,4.28,3.9853,4.5724,71.94,58.2696,82.4736
49-9031.00,Home Appliance Repairers,13811,"Install appliances such as refrigerators, washing machines, and stoves.",1.2845842307692308,0.5033401230769231,3.1160188846153845,3.82,3.4773,4.1579,78.77,61.4378,89.6236
49-9031.00,Home Appliance Repairers,13812,Contact supervisors or offices to receive repair assignments.,2.079135,1.0325570423076924,3.8175729307692308,4.05,3.7598,4.3497,83.44,68.2767,92.186
49-9031.00,Home Appliance Repairers,13813,"Light and adjust pilot lights on gas stoves, and examine valves and burners for gas leakage and specified flame.",0.46981576923076923,0.21412089615384616,1.3343467153846154,4.12,3.8824,4.365,89.63,76.3502,95.8577
49-9031.00,Home Appliance Repairers,13814,"Test and examine gas pipelines and equipment to locate leaks and faulty connections, and to determine the pressure and flow of gas.",0.23628884615384615,0.08482365,0.7633923538461538,4.21,3.9326,4.489,86.66,71.177,94.4739
49-9031.00,Home Appliance Repairers,13815,"Measure, cut, and thread pipe, and connect it to feeder lines and equipment or appliances, using rules and hand tools.",0.18974307692307693,0.054459653846153845,0.6027721230769231,3.37,2.6666,4.0796,40.43,26.3686,56.251
49-9031.00,Home Appliance Repairers,13816,"Take measurements to determine if appliances will fit in installation locations, performing minor carpentry work when necessary to ensure proper installation.",0.47519538461538463,0.13739102307692308,1.8279077192307693,3.63,3.2666,3.9854,65.52,47.5467,79.9395
49-9041.00,Industrial Machinery Mechanics,11813,Disassemble machinery or equipment to remove parts and make repairs.,1.1972107692307692,0.5931232153846153,2.377744153846154,4.14,3.9273,4.3615,95.44,82.4968,98.9368
49-9041.00,Industrial Machinery Mechanics,11814,Repair or replace broken or malfunctioning components of machinery or equipment.,1.0183200000000001,0.5020362153846153,2.1099136076923077,4.24,4.0268,4.4474,97.48,90.0079,99.4019
49-9041.00,Industrial Machinery Mechanics,11815,Repair or maintain the operating condition of industrial production or processing machinery or equipment.,1.7834930769230768,0.9814337692307693,3.2096093,4.29,4.1046,4.4684,95.3,82.2175,98.8885
49-9041.00,Industrial Machinery Mechanics,11816,"Examine parts for defects, such as breakage or excessive wear.",1.0720646153846154,0.6067137307692307,1.964457676923077,4.1,3.9942,4.2146,97.57,90.1355,99.4351
49-9041.00,Industrial Machinery Mechanics,11817,"Reassemble equipment after completion of inspections, testing, or repairs.",1.0117292307692307,0.47873650384615385,2.226137073076923,4.11,3.8188,4.4008,94.39,82.2017,98.392
49-9041.00,Industrial Machinery Mechanics,11818,"Observe and test the operation of machinery or equipment to diagnose malfunctions, using voltmeters or other testing devices.",1.394786153846154,0.6438446807692308,3.3178631230769233,3.91,3.5747,4.2437,78.78,66.2992,87.5042
49-9041.00,Industrial Machinery Mechanics,11819,Operate newly repaired machinery or equipment to verify the adequacy of repairs.,0.7965123076923077,0.3755380230769231,1.5194665923076922,4.05,3.8012,4.3021,88.53,73.2165,95.612
49-9041.00,Industrial Machinery Mechanics,11820,"Clean, lubricate, or adjust parts, equipment, or machinery.",1.6509676923076924,0.9623272153846154,2.7820649692307695,4.17,3.9625,4.3725,95.89,82.6877,99.1296
49-9041.00,Industrial Machinery Mechanics,11821,"Analyze test results, machine error messages, or information obtained from operators to diagnose equipment problems.",1.9479934615384615,1.0604063192307693,3.3858440923076922,3.81,3.501,4.1094,89.99,79.2145,95.4933
49-9041.00,Industrial Machinery Mechanics,11822,Record repairs and maintenance performed.,1.0799053846153845,0.641195853846154,1.7126175461538462,4.05,3.7504,4.3541,86.57,67.5301,95.232
49-9041.00,Industrial Machinery Mechanics,11823,Study blueprints or manufacturers' manuals to determine correct installation or operation of machinery.,0.7141865384615385,0.2914718115384616,1.599745023076923,3.8,3.4288,4.1762,90.61,78.7456,96.1717
49-9041.00,Industrial Machinery Mechanics,11824,"Record parts or materials used and order or requisition new parts or materials, as necessary.",1.1447038461538461,0.6323234692307692,2.0989279846153845,4.02,3.7533,4.2926,85.45,66.7725,94.4906
49-9041.00,Industrial Machinery Mechanics,11825,"Cut and weld metal to repair broken metal parts, fabricate new parts, or assemble new equipment.",0.5204076923076923,0.20489040384615387,1.2315373346153846,3.78,3.4668,4.0865,77.12,61.8468,87.5141
49-9041.00,Industrial Machinery Mechanics,11826,Demonstrate equipment functions and features to machine operators.,0.4393557692307692,0.20663007692307692,1.036379623076923,3.66,3.4172,3.9113,86.15,71.0061,94.0457
49-9041.00,Industrial Machinery Mechanics,11827,Enter codes and instructions to program computer-controlled machinery.,0.8121734615384615,0.34077574615384615,1.6603555923076923,3.7,3.244,4.1518,74.39,56.989,86.4307
49-9041.00,Industrial Machinery Mechanics,23935,Assign schedules to work crews.,0.6297311538461539,0.21547066923076924,1.690323653846154,3.06,2.1322,3.9965,28.92,18.926,41.4833
49-9043.00,"Maintenance Workers, Machinery",11828,Reassemble machines after the completion of repair or maintenance work.,1.3466557692307692,0.4917404423076923,3.460589792307692,4.12,3.802,4.4452,98.18,87.0796,99.7677
49-9043.00,"Maintenance Workers, Machinery",11829,Start machines and observe mechanical operation to determine efficiency and to detect problems.,1.9556092307692308,1.0184050307692307,3.768444753846154,3.93,3.5018,4.3501,98.84,91.8002,99.8472
49-9043.00,"Maintenance Workers, Machinery",11830,"Inspect or test damaged machine parts, and mark defective areas or advise supervisors of repair needs.",1.4101465384615386,0.6422978192307693,3.2860919500000003,3.98,3.6308,4.3339,98.85,91.8545,99.848
49-9043.00,"Maintenance Workers, Machinery",11831,"Lubricate or apply adhesives or other materials to machines, machine parts, or other equipment according to specified procedures.",1.299681153846154,0.48167251923076926,3.2436807846153846,4.04,3.647,4.425,97.93,85.9797,99.728
49-9043.00,"Maintenance Workers, Machinery",11832,"Install, replace, or change machine parts and attachments, according to production specifications.",1.9097884615384615,0.9108506538461538,3.832809376923077,4.03,3.6883,4.3807,98.17,87.0051,99.7668
49-9043.00,"Maintenance Workers, Machinery",11833,"Dismantle machines and remove parts for repair, using hand tools, chain falls, jacks, cranes, or hoists.",1.9854953846153844,0.9444176615384616,4.009277473076923,4.14,3.8298,4.4551,95.88,83.3252,99.0847
49-9043.00,"Maintenance Workers, Machinery",11834,"Record production, repair, and machine maintenance information.",1.31107,0.6565707461538461,3.178067123076923,4.1,3.7144,4.4778,98.99,92.3047,99.8746
49-9043.00,"Maintenance Workers, Machinery",11835,Read work orders and specifications to determine machines and equipment requiring repair or maintenance.,1.6551307692307693,0.8042249076923076,3.498122884615385,4.0,3.5407,4.4622,88.93,76.5714,95.1806
49-9043.00,"Maintenance Workers, Machinery",11836,"Set up and operate machines, and adjust controls to regulate operations.",1.8301030769230768,0.7065315307692308,4.341391015384615,4.03,3.6468,4.4083,89.6,77.9103,95.4644
49-9043.00,"Maintenance Workers, Machinery",11837,"Collaborate with other workers to repair or move machines, machine parts, or equipment.",1.6772615384615381,0.7707612230769231,3.677165596153846,4.01,3.6497,4.3626,95.71,77.9732,99.2949
49-9043.00,"Maintenance Workers, Machinery",11838,"Inventory and requisition machine parts, equipment, and other supplies so that stock can be maintained and replenished.",1.1266738461538461,0.44464151153846154,3.0118187923076922,3.8,3.466,4.1431,91.58,76.46,97.3282
49-9043.00,"Maintenance Workers, Machinery",11839,"Transport machine parts, tools, equipment, and other material between work areas and storage, using cranes, hoists, or dollies.",1.5304123076923077,0.6861562807692307,3.3563968807692306,3.84,3.422,4.2537,94.62,89.0142,97.445
49-9043.00,"Maintenance Workers, Machinery",11840,Collect and discard worn machine parts and other refuse to maintain machinery and work areas.,1.151698076923077,0.5017230807692308,3.258168565384615,3.83,3.4121,4.2501,98.85,91.8545,99.848
