task,task_normalized,soc_code_2010,title,title_normalized,task_type,n_responding,domain_source,n_occurrences,pct_weighted,pct_normalized,major_occ_category,broad_counts,h_med_nat_2024,a_med_nat_2024,h_med_ut_2024,a_med_ut_2024,emp_tot_nat_2024,emp_tot_ut_2024,h_med_nat_nominal_2015,a_med_nat_nominal_2015,h_med_nat_real_2015,a_med_nat_real_2015,h_med_ut_nominal_2015,a_med_ut_nominal_2015,h_med_ut_real_2015,a_med_ut_real_2015,emp_tot_nat_2015,emp_tot_ut_2015,emp_pct_nat_2024,emp_pct_ut_2024,emp_pct_nat_2015,emp_pct_ut_2015,freq_mean_2025,importance_2025,relevance_2025,imputed_rating_mean_2025,freq_mean_2015,importance_2015,relevance_2015,imputed_rating_mean_2015,feedback_loop,directive,task_iteration,validation,learning,filtered
Provide professional consulting services to government or industry.,provide professional consulting services to government or industry,25-1022.00,"Mathematical Science Teachers, Postsecondary",mathematical science teachers postsecondary,Supplemental,107.0,Incumbent,33.0,0.0508728324539601,0.0019963535177032,Educational Instruction and Library Occupations,2.0,38.14903846153846,79350.0,38.35576923076923,79780.0,48820.0,350.0,32.29326923076923,67170.0,43.91884615384616,91351.2,33.09134615384615,68830.0,45.00423076923077,93608.8,53850.0,620.0,0.0316627729195476,0.016734561171993,0.0390509820905016,0.0329207618501468,0.5243372624434389,3.682941176470589,80.36529411764707,True,0.0878284615384615,2.17,33.59,False,0.0269841269841269,0.1777777777777777,0.3079365079365079,0.0,0.4476190476190476,0.0396825396825396
"Participate in student recruitment, registration, and placement activities.",participate in student recruitment registration and placement activities,25-1022.00,"Mathematical Science Teachers, Postsecondary",mathematical science teachers postsecondary,Core,107.0,Incumbent,34.0,0.007752050659651,0.0002952590076603,Educational Instruction and Library Occupations,2.0,38.14903846153846,79350.0,38.35576923076923,79780.0,48820.0,350.0,32.29326923076923,67170.0,43.91884615384616,91351.2,33.09134615384615,68830.0,45.00423076923077,93608.8,53850.0,620.0,0.0316627729195476,0.016734561171993,0.0390509820905016,0.0329207618501468,0.0940246153846153,3.03,66.98,False,0.1294353846153846,3.21,86.89,False,0.0,0.625,0.1875,0.0,0.0,0.1875
"Evaluate and grade students' class work, assignments, and papers.",evaluate and grade students class work assignments and papers,25-1022.00,"Mathematical Science Teachers, Postsecondary",mathematical science teachers postsecondary,Core,107.0,Incumbent,21.0,0.1378411507919205,0.0085001201818398,Educational Instruction and Library Occupations,2.0,38.14903846153846,79350.0,38.35576923076923,79780.0,48820.0,350.0,32.29326923076923,67170.0,43.91884615384616,91351.2,33.09134615384615,68830.0,45.00423076923077,93608.8,53850.0,620.0,0.0316627729195476,0.016734561171993,0.0390509820905016,0.0329207618501468,0.907736923076923,4.47,98.21,False,1.5279957692307693,4.61,100.0,False,0.0128881077914469,0.4903339191564148,0.1628588166373755,0.2636203866432337,0.0333919156414762,0.0369068541300527
Participate in campus and community events.,participate in campus and community events,25-1022.00,"Mathematical Science Teachers, Postsecondary",mathematical science teachers postsecondary,Supplemental,106.0,Incumbent,32.0,0.0083980548812886,0.0003398554202756,Educational Instruction and Library Occupations,2.0,38.14903846153846,79350.0,38.35576923076923,79780.0,48820.0,350.0,32.29326923076923,67170.0,43.91884615384616,91351.2,33.09134615384615,68830.0,45.00423076923077,93608.8,53850.0,620.0,0.0316627729195476,0.016734561171993,0.0390509820905016,0.0329207618501468,0.1310953846153846,2.73,89.33,False,0.5404096153846154,2.94,96.05,False,0.0,0.4038461538461538,0.3076923076923077,0.0,0.0,0.2884615384615384
Compile bibliographies of specialized materials for outside reading assignments.,compile bibliographies of specialized materials for outside reading assignments,25-1022.00,"Mathematical Science Teachers, Postsecondary",mathematical science teachers postsecondary,Supplemental,107.0,Incumbent,34.0,0.0232561519789532,0.0008857770229809,Educational Instruction and Library Occupations,2.0,38.14903846153846,79350.0,38.35576923076923,79780.0,48820.0,350.0,32.29326923076923,67170.0,43.91884615384616,91351.2,33.09134615384615,68830.0,45.00423076923077,93608.8,53850.0,620.0,0.0316627729195476,0.016734561171993,0.0390509820905016,0.0329207618501468,0.0571142307692307,2.5,40.61,False,0.1019276923076923,2.8,54.58,False,0.0,0.4791666666666667,0.2743055555555556,0.0,0.1909722222222222,0.0555555555555555
Collaborate with colleagues to address teaching and research issues.,collaborate with colleagues to address teaching and research issues,25-1022.00,"Mathematical Science Teachers, Postsecondary",mathematical science teachers postsecondary,Core,106.0,Incumbent,33.0,0.0086403064644027,0.0003390632164988,Educational Instruction and Library Occupations,2.0,38.14903846153846,79350.0,38.35576923076923,79780.0,48820.0,350.0,32.29326923076923,67170.0,43.91884615384616,91351.2,33.09134615384615,68830.0,45.00423076923077,93608.8,53850.0,620.0,0.0316627729195476,0.016734561171993,0.0390509820905016,0.0329207618501468,0.2764838461538462,3.56,96.02,False,0.7741946153846154,3.8,93.59,False,0.0,0.1401869158878504,0.4953271028037383,0.0,0.2523364485981308,0.1121495327102803
"Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",keep abreast of developments in the field by reading current literature talking with colleagues and participating in professional conferences,25-1031.00,"Architecture Teachers, Postsecondary",architecture teachers postsecondary,Core,74.0,Incumbent,29.0,0.0829307919527255,0.0037032521657624,Educational Instruction and Library Occupations,2.0,48.78846153846154,101480.0,29.58173076923077,61530.0,9120.0,120.0,35.53846153846154,73920.0,48.3323076923077,100531.2,37.55288461538461,78110.0,51.07192307692308,106229.6,7340.0,80.0,0.0059148809714517,0.0057375638303976,0.0053228265282132,0.0042478402387286,0.5889834615384615,4.2,99.39,False,1.359963846153846,4.01,100.0,False,0.0,0.044790652385589,0.0311587147030185,0.0262901655306718,0.8568646543330087,0.0408958130477117
Perform administrative duties such as serving as department head.,perform administrative duties such as serving as department head,25-1031.00,"Architecture Teachers, Postsecondary",architecture teachers postsecondary,Supplemental,75.0,Incumbent,32.0,0.001857262137208,7.516033333019521e-05,Educational Instruction and Library Occupations,2.0,48.78846153846154,101480.0,29.58173076923077,61530.0,9120.0,120.0,35.53846153846154,73920.0,48.3323076923077,100531.2,37.55288461538461,78110.0,51.07192307692308,106229.6,7340.0,80.0,0.0059148809714517,0.0057375638303976,0.0053228265282132,0.0042478402387286,2.286421923076923,3.91,60.05,False,1.6577953846153846,3.53,58.6,False,0.0,0.0,0.0,0.0,0.0,1.0
Advise students on academic and vocational curricula and on career issues.,advise students on academic and vocational curricula and on career issues,25-1031.00,"Architecture Teachers, Postsecondary",architecture teachers postsecondary,Core,75.0,Incumbent,32.0,0.0261631709763222,0.0010587803477818,Educational Instruction and Library Occupations,2.0,48.78846153846154,101480.0,29.58173076923077,61530.0,9120.0,120.0,35.53846153846154,73920.0,48.3323076923077,100531.2,37.55288461538461,78110.0,51.07192307692308,106229.6,7340.0,80.0,0.0059148809714517,0.0057375638303976,0.0053228265282132,0.0042478402387286,0.5946746153846154,4.07,97.68,False,0.8777138461538462,3.59,95.52,False,0.0,0.20830123266563938,0.23719183359013868,0.0,0.4199730354391371,0.13453389830508475
"Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",conduct research in a particular field of knowledge and publish findings in professional journals books or electronic media,25-1031.00,"Architecture Teachers, Postsecondary",architecture teachers postsecondary,Core,74.0,Incumbent,29.0,0.0750979907653697,0.0033534805395901,Educational Instruction and Library Occupations,2.0,48.78846153846154,101480.0,29.58173076923077,61530.0,9120.0,120.0,35.53846153846154,73920.0,48.3323076923077,100531.2,37.55288461538461,78110.0,51.07192307692308,106229.6,7340.0,80.0,0.0059148809714517,0.0057375638303976,0.0053228265282132,0.0042478402387286,0.7188292307692308,4.01,76.67,False,1.0021892307692308,4.19,84.66,False,0.0,0.1688172043010752,0.1516129032258064,0.0193548387096774,0.632258064516129,0.0279569892473118
Participate in campus and community events.,participate in campus and community events,25-1031.00,"Architecture Teachers, Postsecondary",architecture teachers postsecondary,Supplemental,74.0,Incumbent,32.0,0.0083980548812886,0.0003398554202756,Educational Instruction and Library Occupations,2.0,48.78846153846154,101480.0,29.58173076923077,61530.0,9120.0,120.0,35.53846153846154,73920.0,48.3323076923077,100531.2,37.55288461538461,78110.0,51.07192307692308,106229.6,7340.0,80.0,0.0059148809714517,0.0057375638303976,0.0053228265282132,0.0042478402387286,0.3036503846153846,2.97,97.16,False,0.2793992307692308,2.75,96.58,False,0.0,0.4038461538461538,0.3076923076923077,0.0,0.0,0.2884615384615384
Provide professional consulting services to government or industry.,provide professional consulting services to government or industry,25-1031.00,"Architecture Teachers, Postsecondary",architecture teachers postsecondary,Core,74.0,Incumbent,33.0,0.0508728324539601,0.0019963535177032,Educational Instruction and Library Occupations,2.0,48.78846153846154,101480.0,29.58173076923077,61530.0,9120.0,120.0,35.53846153846154,73920.0,48.3323076923077,100531.2,37.55288461538461,78110.0,51.07192307692308,106229.6,7340.0,80.0,0.0059148809714517,0.0057375638303976,0.0053228265282132,0.0042478402387286,0.4927607692307692,3.23,64.93,False,0.235606923076923,3.22,68.48,False,0.0269841269841269,0.1777777777777777,0.3079365079365079,0.0,0.4476190476190476,0.0396825396825396
Maintain regularly scheduled office hours to advise and assist students.,maintain regularly scheduled office hours to advise and assist students,25-1031.00,"Architecture Teachers, Postsecondary",architecture teachers postsecondary,Core,74.0,Incumbent,34.0,0.0017765116095033,6.766352258881894e-05,Educational Instruction and Library Occupations,2.0,48.78846153846154,101480.0,29.58173076923077,61530.0,9120.0,120.0,35.53846153846154,73920.0,48.3323076923077,100531.2,37.55288461538461,78110.0,51.07192307692308,106229.6,7340.0,80.0,0.0059148809714517,0.0057375638303976,0.0053228265282132,0.0042478402387286,0.7046096153846153,3.82,94.03,False,1.4769896153846154,3.63,98.05,False,0.0,0.0,0.0,0.0,0.0,1.0
"Participate in student recruitment, registration, and placement activities.",participate in student recruitment registration and placement activities,25-1031.00,"Architecture Teachers, Postsecondary",architecture teachers postsecondary,Supplemental,75.0,Incumbent,34.0,0.007752050659651,0.0002952590076603,Educational Instruction and Library Occupations,2.0,48.78846153846154,101480.0,29.58173076923077,61530.0,9120.0,120.0,35.53846153846154,73920.0,48.3323076923077,100531.2,37.55288461538461,78110.0,51.07192307692308,106229.6,7340.0,80.0,0.0059148809714517,0.0057375638303976,0.0053228265282132,0.0042478402387286,0.1225815384615384,3.73,91.46,False,1.1042596153846151,3.38,60.19,False,0.0,0.625,0.1875,0.0,0.0,0.1875
Collaborate with colleagues to address teaching and research issues.,collaborate with colleagues to address teaching and research issues,25-1031.00,"Architecture Teachers, Postsecondary",architecture teachers postsecondary,Core,74.0,Incumbent,33.0,0.0086403064644027,0.0003390632164988,Educational Instruction and Library Occupations,2.0,48.78846153846154,101480.0,29.58173076923077,61530.0,9120.0,120.0,35.53846153846154,73920.0,48.3323076923077,100531.2,37.55288461538461,78110.0,51.07192307692308,106229.6,7340.0,80.0,0.0059148809714517,0.0057375638303976,0.0053228265282132,0.0042478402387286,0.6088784615384616,3.88,99.55,False,0.9103011538461538,3.92,100.0,False,0.0,0.1401869158878504,0.4953271028037383,0.0,0.2523364485981308,0.1121495327102803
"Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",serve on academic or administrative committees that deal with institutional policies departmental matters and academic issues,25-1031.00,"Architecture Teachers, Postsecondary",architecture teachers postsecondary,Core,74.0,Incumbent,34.0,0.0017765116095033,6.766352258881894e-05,Educational Instruction and Library Occupations,2.0,48.78846153846154,101480.0,29.58173076923077,61530.0,9120.0,120.0,35.53846153846154,73920.0,48.3323076923077,100531.2,37.55288461538461,78110.0,51.07192307692308,106229.6,7340.0,80.0,0.0059148809714517,0.0057375638303976,0.0053228265282132,0.0042478402387286,0.3036230769230769,3.69,93.29,False,0.6752307692307693,3.02,85.37,False,0.0,0.0,0.0,0.0,0.0,1.0
"Prepare course materials such as syllabi, homework assignments, and handouts.",prepare course materials such as syllabi homework assignments and handouts,25-1031.00,"Architecture Teachers, Postsecondary",architecture teachers postsecondary,Core,73.0,Incumbent,33.0,0.0233369025066578,0.0009157875660575,Educational Instruction and Library Occupations,2.0,48.78846153846154,101480.0,29.58173076923077,61530.0,9120.0,120.0,35.53846153846154,73920.0,48.3323076923077,100531.2,37.55288461538461,78110.0,51.07192307692308,106229.6,7340.0,80.0,0.0059148809714517,0.0057375638303976,0.0053228265282132,0.0042478402387286,0.5091761538461539,4.44,100.0,False,0.7656257692307693,4.0,100.0,False,0.0,0.5190311418685121,0.4152249134948096,0.0,0.0,0.0657439446366782
Act as advisers to student organizations.,act as advisers to student organizations,25-1031.00,"Architecture Teachers, Postsecondary",architecture teachers postsecondary,Supplemental,72.0,Incumbent,34.0,0.0037952748021208,0.000144553889167,Educational Instruction and Library Occupations,2.0,48.78846153846154,101480.0,29.58173076923077,61530.0,9120.0,120.0,35.53846153846154,73920.0,48.3323076923077,100531.2,37.55288461538461,78110.0,51.07192307692308,106229.6,7340.0,80.0,0.0059148809714517,0.0057375638303976,0.0053228265282132,0.0042478402387286,0.4526973076923076,3.24,72.78,False,0.1002757692307692,2.67,75.25,False,0.0,0.3829787234042553,0.3617021276595745,0.0,0.0,0.2553191489361702
"Initiate, facilitate, and moderate classroom discussions.",initiate facilitate and moderate classroom discussions,25-1031.00,"Architecture Teachers, Postsecondary",architecture teachers postsecondary,Core,74.0,Incumbent,33.0,0.05224559142494,0.0020502233745301,Educational Instruction and Library Occupations,2.0,48.78846153846154,101480.0,29.58173076923077,61530.0,9120.0,120.0,35.53846153846154,73920.0,48.3323076923077,100531.2,37.55288461538461,78110.0,51.07192307692308,106229.6,7340.0,80.0,0.0059148809714517,0.0057375638303976,0.0053228265282132,0.0042478402387286,1.3127515384615385,4.31,100.0,False,1.5902707692307692,4.19,100.0,False,0.0,0.1916537867078825,0.061823802163833,0.0479134466769706,0.4714064914992272,0.2272024729520865
Compile bibliographies of specialized materials for outside reading assignments.,compile bibliographies of specialized materials for outside reading assignments,25-1031.00,"Architecture Teachers, Postsecondary",architecture teachers postsecondary,Core,75.0,Incumbent,34.0,0.0232561519789532,0.0008857770229809,Educational Instruction and Library Occupations,2.0,48.78846153846154,101480.0,29.58173076923077,61530.0,9120.0,120.0,35.53846153846154,73920.0,48.3323076923077,100531.2,37.55288461538461,78110.0,51.07192307692308,106229.6,7340.0,80.0,0.0059148809714517,0.0057375638303976,0.0053228265282132,0.0042478402387286,0.1547157692307692,3.45,79.02,False,0.7187776923076924,3.16,87.0,False,0.0,0.4791666666666667,0.2743055555555556,0.0,0.1909722222222222,0.0555555555555555
