O*NET-SOC Code,Title,Task ID,Task,freq_mean,freq_lower,freq_upper,importance,importance_lower,importance_upper,relevance,relevance_lower,relevance_upper,task_normalized
49-9099.01,Geothermal Technicians,17937,Calculate heat loss and heat gain factors for residential properties to determine heating and cooling required by installed geothermal systems.,2.802953846153846,0.7841544038461538,7.174372403846154,4.17,3.841,4.4937,26.78,13.1251,46.9724,calculate heat loss and heat gain factors for residential properties to determine heating and cooling required by installed geothermal systems.
49-9099.01,Geothermal Technicians,17938,"Design and lay out geothermal heat systems according to property characteristics, heating and cooling requirements, piping and equipment requirements, applicable regulations, or other factors.",1.3082576923076923,0.30492536923076924,5.1295997884615385,3.9,3.7367,4.0688,35.4,12.4709,67.8211,"design and lay out geothermal heat systems according to property characteristics, heating and cooling requirements, piping and equipment requirements, applicable regulations, or other factors."
49-9099.01,Geothermal Technicians,17939,Determine the type of geothermal loop system most suitable to a specific property and its heating and cooling needs.,1.0020715384615384,0.17086981538461538,5.232567853846154,3.35,2.6051,4.0987,27.82,12.8589,50.1768,determine the type of geothermal loop system most suitable to a specific property and its heating and cooling needs.
49-9099.01,Geothermal Technicians,17940,Dig trenches for system piping to appropriate depths and lay piping in trenches.,0.4754419230769231,0.0681671423076923,2.7788447000000005,3.17,2.6848,3.6636,30.5,17.4903,47.6128,dig trenches for system piping to appropriate depths and lay piping in trenches.
49-9099.01,Geothermal Technicians,17941,"Prepare newly installed geothermal heat systems for operation by flushing, purging, or other actions.",1.133296923076923,0.30486786923076925,3.7842082692307693,3.68,3.3235,4.0388,66.96,41.6684,85.1878,"prepare newly installed geothermal heat systems for operation by flushing, purging, or other actions."
49-9099.01,Geothermal Technicians,17942,"Identify equipment options, such as compressors, and make appropriate selections.",1.414338076923077,0.5495394153846154,3.533375373076923,3.64,3.2781,3.996,80.96,73.9465,86.4328,"identify equipment options, such as compressors, and make appropriate selections."
49-9099.01,Geothermal Technicians,17943,Install and maintain geothermal system instrumentation or controls.,1.8503088461538462,0.836456276923077,3.8829254615384614,3.87,3.6312,4.1018,58.08,32.2481,80.1273,install and maintain geothermal system instrumentation or controls.
49-9099.01,Geothermal Technicians,17944,"Maintain electrical switchgear, process controls, transmitters, gauges, and control equipment in accordance with geothermal plant procedures.",2.1489019230769233,0.9599442538461539,4.704389646153846,4.17,3.7508,4.5904,66.41,50.4207,79.357,"maintain electrical switchgear, process controls, transmitters, gauges, and control equipment in accordance with geothermal plant procedures."
49-9099.01,Geothermal Technicians,17945,"Maintain, calibrate, or repair plant instrumentation, control, and electronic devices in geothermal plants.",1.8514034615384614,0.6066144153846154,5.247525453846153,4.15,3.8569,4.4449,53.3,29.8424,75.3894,"maintain, calibrate, or repair plant instrumentation, control, and electronic devices in geothermal plants."
49-9099.01,Geothermal Technicians,17946,"Perform pre- and post-installation pressure, flow, and related tests of vertical and horizontal geothermal loop piping.",0.5391338461538462,0.16949998846153846,2.1448158653846154,3.75,3.3647,4.1442,74.86,60.4974,85.2755,"perform pre- and post-installation pressure, flow, and related tests of vertical and horizontal geothermal loop piping."
49-9099.01,Geothermal Technicians,17949,Apply coatings or operate systems to mitigate corrosion of geothermal plant equipment or structures.,0.9027226923076923,0.19621116538461542,3.834159919230769,3.14,2.509,3.7757,59.42,37.5282,78.1163,apply coatings or operate systems to mitigate corrosion of geothermal plant equipment or structures.
49-9099.01,Geothermal Technicians,17950,Collect and record data associated with operating geothermal power plants or well fields.,3.574514615384615,1.9340947884615385,6.072283053846155,4.24,3.9367,4.5498,90.45,80.845,95.5092,collect and record data associated with operating geothermal power plants or well fields.
49-9099.01,Geothermal Technicians,17951,Determine whether emergency or auxiliary systems will be needed to keep properties heated or cooled in extreme weather conditions.,1.5393142307692307,0.54372955,3.922774953846154,3.87,3.6922,4.0547,69.54,58.9338,78.4093,determine whether emergency or auxiliary systems will be needed to keep properties heated or cooled in extreme weather conditions.
49-9099.01,Geothermal Technicians,17952,Install and maintain geothermal plant electrical protection equipment.,1.0255884615384616,0.3778399115384615,3.3129976038461537,3.93,3.3013,4.559,59.19,48.9785,68.6598,install and maintain geothermal plant electrical protection equipment.
49-9099.01,Geothermal Technicians,17953,Integrate hot water heater systems with geothermal heat exchange systems.,2.0168496153846154,0.8676459615384615,4.554693934615385,3.61,2.9704,4.2408,46.69,26.1025,68.4777,integrate hot water heater systems with geothermal heat exchange systems.
49-9099.01,Geothermal Technicians,17954,"Operate equipment, such as excavators, backhoes, rock hammers, trench compactors, pavement saws, grout mixers or pumps, geothermal loop reels, and coil tubing units (CTU).",0.8023750000000001,0.28230441153846153,2.1432649846153846,3.06,2.774,3.3482,35.9,17.0778,60.3665,"operate equipment, such as excavators, backhoes, rock hammers, trench compactors, pavement saws, grout mixers or pumps, geothermal loop reels, and coil tubing units (ctu)."
49-9099.01,Geothermal Technicians,17955,"Prepare and maintain logs, reports, or other documentation of work performed.",4.438856923076923,3.2523124076923073,5.893875296153847,4.31,3.9823,4.634,91.18,81.1576,96.1238,"prepare and maintain logs, reports, or other documentation of work performed."
49-9099.01,Geothermal Technicians,17956,"Test water sources for factors, such as flow volume and contaminant presence.",1.5050646153846152,0.3679905115384615,4.962351292307693,3.63,3.1949,4.0576,64.82,53.4082,74.7652,"test water sources for factors, such as flow volume and contaminant presence."
49-9099.01,Geothermal Technicians,17957,"Weld piping, such as high density polyethylene (HDPE) piping, using techniques such as butt, socket, side-wall, and electro-fusion welding.",1.1760980769230769,0.2154670423076923,5.336864273076923,3.64,3.1763,4.1109,35.4,20.5764,53.6869,"weld piping, such as high density polyethylene (hdpe) piping, using techniques such as butt, socket, side-wall, and electro-fusion welding."
51-1011.00,First-Line Supervisors of Production and Operating Workers,8450,Enforce safety and sanitation regulations.,3.6898707692307693,2.369253530769231,5.523895542307692,4.48,4.297,4.6668,97.08,86.4578,99.4247,enforce safety and sanitation regulations.
51-1011.00,First-Line Supervisors of Production and Operating Workers,8451,"Direct and coordinate the activities of employees engaged in the production or processing of goods, such as inspectors, machine setters, or fabricators.",3.4943407692307695,2.2445965538461534,5.25330636923077,4.02,3.7163,4.3178,93.29,84.3113,97.2992,"direct and coordinate the activities of employees engaged in the production or processing of goods, such as inspectors, machine setters, or fabricators."
51-1011.00,First-Line Supervisors of Production and Operating Workers,8452,"Read and analyze charts, work orders, production schedules, and other records and reports to determine production requirements and to evaluate current production estimates and outputs.",4.3931738461538465,2.4736780384615384,7.072589242307691,4.22,3.9556,4.4942,93.85,85.045,97.613,"read and analyze charts, work orders, production schedules, and other records and reports to determine production requirements and to evaluate current production estimates and outputs."
51-1011.00,First-Line Supervisors of Production and Operating Workers,8453,Confer with other supervisors to coordinate operations and activities within or between departments.,1.7077488461538461,0.8652741307692308,3.231316380769231,4.15,4.0134,4.2851,94.44,84.1666,98.1938,confer with other supervisors to coordinate operations and activities within or between departments.
51-1011.00,First-Line Supervisors of Production and Operating Workers,8454,"Plan and establish work schedules, assignments, and production sequences to meet production goals.",2.4550969230769235,1.3041176846153848,4.490542076923077,4.2,3.9787,4.4279,95.66,85.6858,98.7811,"plan and establish work schedules, assignments, and production sequences to meet production goals."
51-1011.00,First-Line Supervisors of Production and Operating Workers,8455,"Inspect materials, products, or equipment to detect defects or malfunctions.",3.1669084615384615,1.7714400769230767,5.335655684615385,4.23,4.0209,4.431,94.13,88.7647,97.0203,"inspect materials, products, or equipment to detect defects or malfunctions."
51-1011.00,First-Line Supervisors of Production and Operating Workers,8457,"Observe work and monitor gauges, dials, and other indicators to ensure that operators conform to production or processing standards.",2.9893261538461537,1.8021378384615385,4.755140507692309,4.02,3.7502,4.2926,89.23,77.8665,95.1201,"observe work and monitor gauges, dials, and other indicators to ensure that operators conform to production or processing standards."
51-1011.00,First-Line Supervisors of Production and Operating Workers,8458,"Confer with management or subordinates to resolve worker problems, complaints, or grievances.",1.7317049999999998,1.0043184923076922,2.897062869230769,3.99,3.8564,4.1324,99.28,95.09,99.8983,"confer with management or subordinates to resolve worker problems, complaints, or grievances."
51-1011.00,First-Line Supervisors of Production and Operating Workers,8459,"Interpret specifications, blueprints, job orders, and company policies and procedures for workers.",2.9251323076923077,1.565487896153846,5.218876361538461,4.04,3.8001,4.2803,90.22,75.7771,96.4537,"interpret specifications, blueprints, job orders, and company policies and procedures for workers."
51-1011.00,First-Line Supervisors of Production and Operating Workers,8460,"Maintain operations data, such as time, production, and cost records, and prepare management reports of production results.",1.6374757692307693,0.8584756115384615,3.344055365384615,3.82,3.6169,4.0214,76.72,64.1344,85.865,"maintain operations data, such as time, production, and cost records, and prepare management reports of production results."
51-1011.00,First-Line Supervisors of Production and Operating Workers,8461,"Recommend or implement measures to motivate employees and to improve production methods, equipment performance, product quality, or efficiency.",1.03662,0.5233019538461539,2.3837498192307693,3.82,3.6315,4.0108,96.99,85.4687,99.4357,"recommend or implement measures to motivate employees and to improve production methods, equipment performance, product quality, or efficiency."
51-1011.00,First-Line Supervisors of Production and Operating Workers,8462,"Determine standards, budgets, production goals, and rates, based on company policies, equipment and labor availability, and workloads.",0.7075165384615385,0.4403559,1.2706812769230769,3.89,3.666,4.1233,70.93,61.1609,79.0746,"determine standards, budgets, production goals, and rates, based on company policies, equipment and labor availability, and workloads."
51-1011.00,First-Line Supervisors of Production and Operating Workers,8463,"Requisition materials, supplies, equipment parts, or repair services.",1.0526826923076924,0.5690671038461539,2.034799069230769,3.72,3.5161,3.9262,86.89,74.5732,93.7452,"requisition materials, supplies, equipment parts, or repair services."
