task,task_normalized,soc_code_2019_full,soc_code_2010,title_current,title,title_normalized,task_type,n_responding,domain_source,n_occurrences,pct_weighted,pct_normalized,major_occ_category,broad_counts,soc_code_2019,h_med_nat_2024,a_med_nat_2024,h_med_ut_2024,a_med_ut_2024,emp_tot_nat_2024,emp_tot_ut_2024,h_med_nat_nominal_2015,a_med_nat_nominal_2015,h_med_nat_real_2015,a_med_nat_real_2015,h_med_ut_nominal_2015,a_med_ut_nominal_2015,h_med_ut_real_2015,a_med_ut_real_2015,emp_tot_nat_2015,emp_tot_ut_2015,emp_pct_nat_2024,emp_pct_ut_2024,emp_pct_nat_2015,emp_pct_ut_2015,freq_mean_2025,importance_2025,relevance_2025,imputed_rating_mean_2025,freq_mean_2015,importance_2015,relevance_2015,imputed_rating_mean_2015,title_current_normalized,n_ratings,mean_rating,median_rating,max_rating,min_rating,p25_rating,p75_rating
"Take dictation using shorthand, a stenotype machine, or headsets and transcribing machines.",take dictation using shorthand a stenotype machine or headsets and transcribing machines,31-9094.00,31-9094.00,Medical Transcriptionists,Medical Transcriptionists,medical transcriptionists,Core,50.0,Incumbent,1,8.725287803618202e-05,2.0330368487928844e-06,Healthcare Support Occupations,8,31-9094,18.05,37550.0,18.7,38900.0,43070.0,240.0,16.77,34890.0,22.8072,47450.4,14.82,30830.0,20.1552,41928.8,57830.0,340.0,0.02793354423688891,0.011475127660795227,0.041937201379641825,0.01805332101459664,5.325198076923077,4.47,72.51,False,8.567699999999999,4.91,71.92,False,medical transcriptionists,1,3.0,3.0,3,3,3.0,3.0
Teach writing classes.,teach writing classes,27-3043.05,27-3043.05,"Poets, Lyricists and Creative Writers","Poets, Lyricists and Creative Writers",poets lyricists and creative writers,Supplemental,22.0,Occupational Expert,1,8.725287803618202e-05,2.0330368487928844e-06,"Arts, Design, Entertainment, Sports, and Media Occupations",3,27-3043,34.75,72270.0,29.34,61020.0,10346.0,273.0,28.97,60250.0,39.3992,81940.0,18.15,37750.0,24.684,51340.00000000001,18779.0,277.0,0.006710017382745592,0.013052957714154571,0.013618168851950437,0.014708146826597851,0.11371846153846155,2.84,86.36,False,0.6960909134615385,3.7350000000000003,71.0175,True,poets lyricists and creative writers,1,3.0,3.0,3,3,3.0,3.0
Teach writing or communication classes.,teach writing or communication classes,25-1123.00,25-1123.00,"English Language and Literature Teachers, Postsecondary","English Language and Literature Teachers, Postsecondary",english language and literature teachers postsecondary,Core,100.0,Incumbent,1,8.725287803618202e-05,2.0330368487928844e-06,Educational Instruction and Library Occupations,6,25-1123,37.62980769230769,78270.0,30.182692307692307,62780.0,59590.0,449.99999999999994,29.802884615384617,61990.0,40.53192307692308,84306.40000000001,30.375,63180.0,41.31,85924.8,75730.0,900.0,0.038647780382544926,0.021515864363991045,0.054917936373513325,0.04778820268569699,1.3663503846153846,4.79,90.25,False,0.6663978959276018,3.838823529411765,78.47764705882354,True,english language and literature teachers postsecondary,1,3.0,3.0,3,3,3.0,3.0
"Test patients' hemoglobin, hematocrit, and blood glucose levels.",test patients hemoglobin hematocrit and blood glucose levels,29-9099.01,29-9099.01,Midwives,Midwives,midwives,Core,64.0,Incumbent,1,8.725287803618202e-05,2.0330368487928844e-06,Healthcare Practitioners and Technical Occupations,3,29-9099,30.78,64030.0,29.86,62110.0,36970.0,170.0,23.21,48270.0,31.565600000000003,65647.20000000001,24.51,50980.0,33.333600000000004,69332.8,39440.0,510.0,0.023977319025720523,0.008128215426396619,0.028601127830072175,0.02707998152189496,1.1605373076923076,4.32,100.0,False,0.804221923076923,4.27,100.0,False,midwives,1,3.0,3.0,3,3,3.0,3.0
"Transport children to schools, social outings, and medical appointments.",transport children to schools social outings and medical appointments,39-9011.01,39-9011.01,Nannies,Nannies,nannies,Core,25.0,Occupational Expert,1,8.725287803618202e-05,2.0330368487928844e-06,Personal Care and Service Occupations,1,39-9011,15.41,32050.0,14.84,30860.0,124734.0,1875.0,9.77,20320.0,13.2872,27635.2,9.47,19700.0,12.879200000000003,26792.000000000004,275009.0,2599.0,0.08089767139178317,0.0896494348499627,0.19943122625305068,0.1380017097556961,1.2581296153846153,4.08,96.0,False,1.5807807692307692,3.93,100.0,False,nannies,1,3.0,3.0,3,3,3.0,3.0
"Unclamp and hoist full reels from braiding, winding, or other fabricating machines, using power hoists.",unclamp and hoist full reels from braiding winding or other fabricating machines using power hoists,51-9198.00,51-9198.00,Helpers--Production Workers,Helpers--Production Workers,helpersproduction workers,Supplemental,89.0,Incumbent,1,8.725287803618202e-05,2.0330368487928844e-06,Production Occupations,9,51-9198,18.38,38220.0,17.28,35940.0,167490.0,1280.0,11.52,23960.0,15.667200000000001,32585.600000000002,11.47,23850.0,15.599200000000002,32436.000000000004,439000.0,2760.0,0.1086275673145234,0.061200680857574546,0.31835433867651325,0.14655048823613742,2.909114615384615,3.72,38.85,False,2.909114615384615,3.72,38.85,False,helpersproduction workers,1,3.0,3.0,3,3,3.0,3.0
"Unpack, sort, count, and label incoming merchandise, including items requiring special handling or refrigeration.",unpack sort count and label incoming merchandise including items requiring special handling or refrigeration,31-9095.00,31-9095.00,Pharmacy Aides,Pharmacy Aides,pharmacy aides,Core,73.0,Incumbent,1,8.725287803618202e-05,2.0330368487928844e-06,Healthcare Support Occupations,8,31-9095,17.79,37000.0,18.73,38970.0,41100.0,260.0,11.75,24450.0,15.98,33252.0,13.85,28820.0,18.836000000000002,39195.200000000004,38040.0,290.0,0.026655878062134524,0.012431388299194828,0.02758587481379172,0.015398420865391253,2.141835384615385,4.03,83.48,False,2.141835384615385,4.03,83.48,False,pharmacy aides,1,3.0,3.0,3,3,3.0,3.0
Use irrigation methods to adjust the amount of water consumption and to prevent waste.,use irrigation methods to adjust the amount of water consumption and to prevent waste,37-3011.00,37-3011.00,Landscaping and Groundskeeping Workers,Landscaping and Groundskeeping Workers,landscaping and groundskeeping workers,Supplemental,90.0,Incumbent,1,8.725287803618202e-05,2.0330368487928844e-06,Building and Grounds Cleaning and Maintenance Occupations,4,37-3011,18.31,38090.0,18.719999999999995,38940.0,943430.0,12490.0,12.03,25030.0,16.3608,34040.8,11.87,24700.0,16.1432,33592.0,895600.0,9800.0,0.6118723854053425,0.5971847686805516,0.6494718581291237,0.5203604292442561,0.7403923076923077,3.77,52.31,False,0.7403923076923077,3.77,52.31,False,landscaping and groundskeeping workers,1,3.0,3.0,3,3,3.0,3.0
"Verify availability or monitor use of safety equipment, such as hearing protection or respirators.",verify availability or monitor use of safety equipment such as hearing protection or respirators,19-5012.00,29-9012.00,Occupational Health and Safety Technicians,Occupational Health and Safety Technicians,occupational health and safety technicians,Core,21.0,Occupational Expert,1,8.725287803618202e-05,2.0330368487928844e-06,Healthcare Practitioners and Technical Occupations,2,19-5012,28.1,58440.0,30.54,63510.0,31449.999999999996,220.0,23.11,48070.0,31.4296,65375.200000000004,22.63,47080.0,30.7768,64028.8,16050.0,150.0,0.020397259490368146,0.010518867022395625,0.011639150650929471,0.007964700447616165,0.9259223076923077,3.81,100.0,False,1.364083076923077,4.04,100.0,False,occupational health and safety technicians,1,3.0,3.0,3,3,3.0,3.0
"Water lawns, trees, or plants, using portable sprinkler systems, hoses, or watering cans.",water lawns trees or plants using portable sprinkler systems hoses or watering cans,37-3011.00,37-3011.00,Landscaping and Groundskeeping Workers,Landscaping and Groundskeeping Workers,landscaping and groundskeeping workers,Core,91.0,Incumbent,1,8.725287803618202e-05,2.0330368487928844e-06,Building and Grounds Cleaning and Maintenance Occupations,4,37-3011,18.31,38090.0,18.719999999999995,38940.0,943430.0,12490.0,12.03,25030.0,16.3608,34040.8,11.87,24700.0,16.1432,33592.0,895600.0,9800.0,0.6118723854053425,0.5971847686805516,0.6494718581291237,0.5203604292442561,0.8654865384615384,3.94,80.96,False,0.8654865384615384,3.94,80.96,False,landscaping and groundskeeping workers,1,3.0,3.0,3,3,3.0,3.0
Write proposals to win new projects.,write proposals to win new projects,19-3022.00,19-3022.00,Survey Researchers,Survey Researchers,survey researchers,Core,26.0,Occupational Expert,1,8.725287803618202e-05,2.0330368487928844e-06,"Life, Physical, and Social Science Occupations",1,19-3022,30.469999999999995,63380.0,24.11,50150.0,7720.000000000001,40.0,25.92,53920.0,35.251200000000004,73331.20000000001,24.49,50940.0,33.306400000000004,69278.40000000001,13650.0,120.0,0.0050068948574131045,0.0019125212767992046,0.00989871690873441,0.006371760358092933,0.7395465384615384,3.95,91.67,False,0.6940980769230769,4.165,98.889,True,survey researchers,1,3.0,3.0,3,3,3.0,3.0
"Write proposals, project reports, informational brochures, or other documents on wastewater purification, water supply and demand, or other water resource subjects.",write proposals project reports informational brochures or other documents on wastewater purification water supply and demand or other water resource subjects,11-9121.02,11-9121.02,Water Resource Specialists,Water Resource Specialists,water resource specialists,Core,22.0,Occupational Expert,1,8.725287803618202e-05,2.0330368487928844e-06,Management Occupations,1,11-9121,77.49,161180.0,56.34000000000001,117190.0,4182.0,143.0,57.77,120160.0,78.56720000000001,163417.6,45.48,94590.0,61.8528,128642.40000000001,6649.0,73.0,0.00271228423493544,0.006837263564557155,0.004821726646606234,0.003876154217839867,0.7537223076923076,3.57,100.0,False,0.7444992307692309,3.86,100.0,False,water resource specialists,1,3.0,3.0,3,3,3.0,3.0
Write research proposals to receive funding.,write research proposals to receive funding,19-2012.00,19-2012.00,Physicists,Physicists,physicists,Core,58.0,Incumbent,1,8.725287803618202e-05,2.0330368487928844e-06,"Life, Physical, and Social Science Occupations",2,19-2012,79.95,166290.0,64.37,133900.0,21340.0,60.0,53.65,111580.0,72.964,151748.80000000002,53.65,111580.0,72.964,151748.80000000002,15650.0,149.0,0.013840302623989071,0.002868781915198807,0.011349078360563628,0.007911602444632057,0.33796384615384617,3.97,80.2,False,1.5437676923076924,3.9214285714285713,83.60714285714286,True,physicists,1,3.0,3.0,3,3,3.0,3.0
"Write to field representatives, medical personnel, or others to obtain further information, quote rates, or explain company underwriting policies.",write to field representatives medical personnel or others to obtain further information quote rates or explain company underwriting policies,13-2053.00,13-2053.00,Insurance Underwriters,Insurance Underwriters,insurance underwriters,Core,30.0,Occupational Expert,1,8.725287803618202e-05,2.0330368487928844e-06,Business and Financial Operations Occupations,3,13-2053,38.4,79880.0,30.49,63410.0,107820.0,459.99999999999994,31.27,65040.0,42.5272,88454.40000000001,26.07,54230.0,35.455200000000005,73752.8,89960.0,400.0,0.06992790201117628,0.021993994683190847,0.06523725810327821,0.021239201193643108,4.90033423076923,4.3,100.0,False,5.174107461538462,4.4799999999999995,92.954,True,insurance underwriters,1,3.0,3.0,3,3,3.0,3.0
Act as an advocate for farmers or farmers' groups.,act as an advocate for farmers or farmers groups,25-9021.00,25-9021.00,Farm and Home Management Educators,Farm and Home Management Advisors,farm and home management advisors,Core,27.0,Occupational Expert,1,8.725287803618202e-05,2.0330368487928844e-06,Educational Instruction and Library Occupations,1,25-9021,27.94,58120.0,27.94,58120.0,10260.0,113.0,23.65,49190.0,32.164,66898.40000000001,23.65,49190.0,32.164,66898.40000000001,8760.0,84.0,0.0066542410928832185,0.005402872606957753,0.006352583159011974,0.004460232250665053,0.5938399999999999,4.0,85.19,False,0.17102115384615382,3.73,75.86,False,farm and home management educators,1,2.0,2.0,2,2,2.0,2.0
"Adjust controls to regulate specified temperature and humidity of animal quarters, nurseries, or exhibit areas.",adjust controls to regulate specified temperature and humidity of animal quarters nurseries or exhibit areas,39-2021.00,39-2021.00,Animal Caretakers,Nonfarm Animal Caretakers,nonfarm animal caretakers,Supplemental,109.0,Incumbent,1,8.725287803618202e-05,2.0330368487928844e-06,Personal Care and Service Occupations,1,39-2021,16.09,33470.0,15.17,31550.0,277300.0,2370.0,10.1,21010.0,13.736,28573.600000000002,9.24,19230.0,12.566400000000002,26152.800000000003,174060.0,1460.0,0.1798461067306546,0.11331688565035286,0.12622495715269683,0.07752308435679735,0.9000873076923077,3.81,56.31,False,1.261821923076923,4.06,38.67,False,animal caretakers,1,2.0,2.0,2,2,2.0,2.0
Administer immunizations or other basic preventive treatments.,administer immunizations or other basic preventive treatments,21-1094.00,21-1094.00,Community Health Workers,Community Health Workers,community health workers,Supplemental,62.0,Incumbent,1,8.725287803618202e-05,2.0330368487928844e-06,Community and Social Service Occupations,5,21-1094,24.540000000000003,51030.0,26.69,55520.0,60730.0,580.0,17.45,36300.0,23.732,49368.0,19.16,39860.0,26.0576,54209.600000000006,48130.0,600.0,0.039387140503976396,0.027731558513588467,0.03490294833827012,0.03185880179046466,2.3010546153846154,4.04,40.76,False,2.3010546153846154,4.04,40.76,False,community health workers,1,2.0,2.0,2,2,2.0,2.0
"Administer prescribed medications or start intravenous fluids, noting times and amounts on patients' charts.",administer prescribed medications or start intravenous fluids noting times and amounts on patients charts,29-2061.00,29-2061.00,Licensed Practical and Licensed Vocational Nurses,Licensed Practical and Licensed Vocational Nurses,licensed practical and licensed vocational nurses,Core,99.0,Incumbent,1,8.725287803618202e-05,2.0330368487928844e-06,Healthcare Practitioners and Technical Occupations,1,29-2061,29.969999999999995,62340.0,29.67,61710.0,632430.0,1690.0,20.76,43170.0,28.233600000000003,58711.200000000004,20.59,42820.0,28.0024,58235.200000000004,697250.0,1980.0,0.41016975578675763,0.08080402394476638,0.505632261143961,0.10513404590853338,3.7667049999999995,4.48,91.93,False,4.593412692307693,4.78,97.03,False,licensed practical and licensed vocational nurses,1,2.0,2.0,2,2,2.0,2.0
"Advise and instruct teachers employed in school systems by providing activities, such as in-service seminars.",advise and instruct teachers employed in school systems by providing activities such as inservice seminars,25-1081.00,25-1081.00,"Education Teachers, Postsecondary","Education Teachers, Postsecondary",education teachers postsecondary,Supplemental,61.0,Incumbent,1,8.725287803618202e-05,2.0330368487928844e-06,Educational Instruction and Library Occupations,2,25-1081,34.65865384615385,72090.0,32.49038461538461,67580.0,59089.99999999999,300.0,29.596153846153847,61560.0,40.25076923076924,83721.6,30.403846153846153,63240.0,41.34923076923077,86006.40000000001,60260.0,520.0,0.03832349962753112,0.014343909575994032,0.043699390543614325,0.027610961551736042,0.06238807692307693,2.93,71.14,False,0.08164461538461538,3.36,81.22,False,education teachers postsecondary,1,2.0,2.0,2,2,2.0,2.0
"Advise clients or community groups on issues related to diagnostic screenings, such as breast cancer screening, pap smears, glaucoma tests, or diabetes screenings.",advise clients or community groups on issues related to diagnostic screenings such as breast cancer screening pap smears glaucoma tests or diabetes screenings,21-1094.00,21-1094.00,Community Health Workers,Community Health Workers,community health workers,Supplemental,62.0,Incumbent,1,8.725287803618202e-05,2.0330368487928844e-06,Community and Social Service Occupations,5,21-1094,24.540000000000003,51030.0,26.69,55520.0,60730.0,580.0,17.45,36300.0,23.732,49368.0,19.16,39860.0,26.0576,54209.600000000006,48130.0,600.0,0.039387140503976396,0.027731558513588467,0.03490294833827012,0.03185880179046466,1.6739576923076922,4.07,50.28,False,1.6739576923076922,4.07,50.28,False,community health workers,1,2.0,2.0,2,2,2.0,2.0
