task_name,pct,O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,soc_major_group,SOC or O*NET-SOC 2019 Title,task_normalized,n_occurrences,n_occurrences_soc,pct_occ_weighted,pct_occ_norm
schedule space or equipment for special programs and prepare lists of participants.,0.0037784523980143,43-4171.00,Receptionists and Information Clerks,759.0,Schedule space or equipment for special programs and prepare lists of participants.,Supplemental,144.0,07/2014,Incumbent,43,Office and Administrative Support Occupations,schedule space or equipment for special programs and prepare lists of participants.,1.0,1.0,0.024961481851280894,0.030656114234687285
"script, plan, and create animated narrative sequences under tight deadlines, using computer software and hand drawing techniques.",0.0028664121640108,27-1014.00,Multimedia Artists and Animators,6887.0,"Script, plan, and create animated narrative sequences under tight deadlines, using computer software and hand drawing techniques.",Supplemental,71.0,06/2010,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations","script, plan, and create animated narrative sequences under tight deadlines, using computer software and hand drawing techniques.",1.0,1.0,0.01893629657683346,0.023256362522865826
"select and purchase technical web services, such as web hosting services, online merchant accounts, shopping cart software, payment gateway software, or spyware.",0.0020846633920079,13-1199.06,Online Merchants,15716.0,"Select and purchase technical web services, such as web hosting services, online merchant accounts, shopping cart software, payment gateway software, or spyware.",Supplemental,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations,"select and purchase technical web services, such as web hosting services, online merchant accounts, shopping cart software, payment gateway software, or spyware.",1.0,1.0,0.01377185205587918,0.01691371819844824
"select plays, scripts, books, or ideas to be produced.",0.0040390353220153,27-2012.01,Producers,3858.0,"Select plays, scripts, books, or ideas to be produced.",Supplemental,66.0,07/2011,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations","select plays, scripts, books, or ideas to be produced.",1.0,1.0,0.02668296335826587,0.032770329009493414
select statistical tests for analyzing data.,0.0183710961420698,43-9111.00,Statistical Assistants,9796.0,Select statistical tests for analyzing data.,Supplemental,110.0,07/2015,Incumbent,43,Office and Administrative Support Occupations,select statistical tests for analyzing data.,1.0,1.0,0.12136444624243647,0.1490521416238266
"send, receive, and interpret coded messages.",0.0053419499420202,27-4013.00,Radio Operators,14790.0,"Send, receive, and interpret coded messages.",Supplemental,89.0,06/2008,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations","send, receive, and interpret coded messages.",1.0,1.0,0.03529037089319011,0.04334140288352326
serve as a liaison between the university and other governmental and educational agencies.,0.0026058292400099,25-1081.00,"Education Teachers, Postsecondary",20086.0,Serve as a liaison between the university and other governmental and educational agencies.,Supplemental,93.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,serve as a liaison between the university and other governmental and educational agencies.,1.0,1.0,0.017214815069849138,0.021142147748060502
"serve as liaisons between organizations, shareholders, and outside organizations.",0.0037784523980143,11-1011.00,Chief Executives,8840.0,"Serve as liaisons between organizations, shareholders, and outside organizations.",Supplemental,87.0,07/2014,Incumbent,11,Management Occupations,"serve as liaisons between organizations, shareholders, and outside organizations.",1.0,1.0,0.024961481851280894,0.030656114234687285
"set credit policies, credit lines, procedures and standards in conjunction with senior managers.",0.0024755377780094,13-2072.00,Loan Officers,3423.0,"Set credit policies, credit lines, procedures and standards in conjunction with senior managers.",Supplemental,106.0,07/2011,Incumbent,13,Business and Financial Operations Occupations,"set credit policies, credit lines, procedures and standards in conjunction with senior managers.",1.0,1.0,0.01635407431635665,0.020085040360657436
set prices or credit terms for goods or services based on forecasts of customer demand.,0.0087295279540331,11-1021.00,General and Operations Managers,20707.0,Set prices or credit terms for goods or services based on forecasts of customer demand.,Supplemental,158.0,07/2015,Incumbent,11,Management Occupations,set prices or credit terms for goods or services based on forecasts of customer demand.,1.0,1.0,0.057669630483994185,0.07082619495600215
"set up and maintain medical files and databases, including records such as x-ray, lab, and procedure reports, medical histories, diagnostic workups, admission and discharge summaries, and clinical resumes.",0.0053419499420202,31-9094.00,Medical Transcriptionists,9423.0,"Set up and maintain medical files and databases, including records such as x-ray, lab, and procedure reports, medical histories, diagnostic workups, admission and discharge summaries, and clinical resumes.",Supplemental,80.0,07/2012,Incumbent,31,Healthcare Support Occupations,"set up and maintain medical files and databases, including records such as x-ray, lab, and procedure reports, medical histories, diagnostic workups, admission and discharge summaries, and clinical resumes.",1.0,1.0,0.03529037089319011,0.04334140288352326
set up and oversee administrative policies and procedures for offices or organizations.,0.0020846633920079,43-6011.00,Executive Secretaries and Executive Administrative Assistants,2785.0,Set up and oversee administrative policies and procedures for offices or organizations.,Supplemental,159.0,06/2009,Incumbent,43,Office and Administrative Support Occupations,set up and oversee administrative policies and procedures for offices or organizations.,1.0,1.0,0.01377185205587918,0.01691371819844824
solicit and compile listings of available rental properties.,0.0022149548540084,41-9022.00,Real Estate Sales Agents,2468.0,Solicit and compile listings of available rental properties.,Supplemental,28.0,06/2009,Occupational Expert,41,Sales and Related Occupations,solicit and compile listings of available rental properties.,1.0,1.0,0.01463259280937167,0.017970825585851304
speak foreign languages to communicate with foreign visitors.,0.012638271814048,39-7011.00,Tour Guides and Escorts,4552.0,Speak foreign languages to communicate with foreign visitors.,Supplemental,111.0,07/2011,Incumbent,39,Personal Care and Service Occupations,speak foreign languages to communicate with foreign visitors.,1.0,1.0,0.08349185308876823,0.10253941657809333
